50000,50000,50000,50000,50000,50000,50000,50000,50000,
76,50000,7760,50000,50000,50000,50000,50000,41074,
50000,18279,9734,50000,50000,50000,50000,50000,50000,
3211,50000,9705,50000,50000,50000,50000,48207,50000,
50000,19613,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,40931,
50000,50000,7911,50000,50000,50000,50000,50000,41003,
50000,19553,50000,50000,50000,50000,50000,50000,44078,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
2359,50000,9862,50000,50000,50000,50000,49574,50000,
50000,50000,6687,50000,50000,50000,50000,50000,50000,
3764,50000,9288,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,49738,50000,
50000,50000,7417,50000,50000,50000,50000,50000,50000,
50000,50000,8352,50000,50000,50000,50000,50000,41145,
120,50000,7700,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,8157,50000,50000,50000,50000,50000,41513,
3465,50000,50000,50000,50000,50000,50000,50000,41262,
50000,50000,9818,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,7641,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,48307,41850,
50000,19675,50000,50000,50000,50000,50000,50000,39111,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41025,
50000,50000,9985,50000,50000,50000,50000,50000,41744,
50000,50000,50000,50000,50000,50000,50000,50000,43864,
50000,50000,50000,50000,50000,50000,50000,50000,41110,
50000,17287,6858,50000,50000,50000,50000,50000,39714,
50000,17421,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,7534,50000,50000,50000,50000,50000,50000,
50000,16959,50000,50000,50000,50000,50000,50000,50000,
50000,17907,50000,50000,50000,50000,50000,50000,50000,
213,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
3521,19867,50000,50000,50000,50000,50000,50000,50000,
4368,19719,9537,50000,50000,50000,50000,50000,50000,
5115,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
4728,50000,50000,50000,50000,50000,50000,48933,39423,
50000,50000,9642,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,39071,
50000,50000,50000,50000,50000,50000,50000,50000,39967,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
4115,50000,50000,50000,50000,50000,50000,50000,40893,
1153,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41095,
2435,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9716,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,49513,50000,
55,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9678,50000,50000,50000,50000,49440,50000,
4772,18866,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41711,
50000,50000,50000,50000,50000,50000,50000,50000,41226,
50000,19456,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9099,50000,50000,50000,50000,50000,50000,
2314,50000,50000,50000,50000,50000,50000,50000,43225,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
21,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
418,50000,7528,50000,50000,50000,50000,50000,50000,
50000,18189,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,38132,
50000,18249,50000,50000,50000,50000,50000,50000,50000,
50000,50000,6788,50000,50000,50000,50000,50000,50000,
50000,19943,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
260,19667,50000,50000,50000,50000,50000,50000,40515,
50000,19658,50000,50000,50000,50000,50000,50000,50000,
4619,16870,50000,50000,50000,50000,50000,50000,50000,
3245,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9266,50000,50000,50000,50000,50000,50000,
347,50000,9845,50000,50000,50000,50000,50000,50000,
1922,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9773,50000,50000,50000,50000,50000,43388,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,40472,
50000,50000,50000,50000,50000,50000,50000,50000,38229,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,40246,
2654,19944,9891,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41139,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41566,
50000,18272,50000,50000,50000,50000,50000,50000,50000,
2399,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19942,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,42544,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,40876,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19581,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19823,6947,50000,50000,50000,50000,50000,50000,
50000,19632,50000,50000,50000,50000,50000,50000,41131,
50000,16966,50000,50000,50000,50000,50000,50000,50000,
1143,17171,50000,50000,50000,50000,50000,50000,40804,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
1079,50000,9500,50000,50000,50000,50000,50000,50000,
50000,50000,9372,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,42017,
50000,50000,50000,50000,50000,50000,50000,50000,43453,
1551,50000,50000,50000,50000,50000,50000,50000,50000,
115,50000,50000,50000,50000,50000,50000,50000,50000,
3689,50000,50000,50000,50000,50000,50000,50000,50000,
56,50000,50000,50000,50000,50000,50000,50000,50000,
50000,17638,50000,50000,50000,50000,50000,48801,38080,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
416,50000,9345,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41626,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19663,50000,50000,50000,50000,50000,50000,40836,
50000,19964,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,39516,
50000,19470,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
45,50000,50000,50000,50000,50000,50000,50000,43035,
50000,50000,8237,50000,50000,50000,50000,49397,38203,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
182,50000,50000,50000,50000,50000,50000,50000,50000,
4565,19749,50000,50000,50000,50000,50000,50000,50000,
50000,18537,50000,50000,50000,50000,50000,50000,41476,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
4742,19433,8765,50000,50000,50000,50000,50000,43016,
50000,50000,50000,50000,50000,50000,50000,50000,40941,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
4927,50000,7652,50000,50000,50000,50000,50000,43004,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9100,50000,50000,50000,50000,50000,50000,
3760,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,39629,
4585,50000,50000,50000,50000,50000,50000,50000,42272,
50000,50000,50000,50000,50000,50000,50000,50000,41830,
50000,19875,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9482,50000,50000,50000,50000,50000,41134,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
186,50000,7108,50000,50000,50000,50000,50000,41107,
50000,19835,50000,50000,50000,50000,50000,50000,50000,
664,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
1220,19465,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41860,
1818,50000,50000,50000,50000,50000,50000,50000,50000,
50000,18192,50000,50000,50000,50000,50000,50000,41196,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,49951,50000,
50000,50000,6694,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
2589,50000,9719,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,42718,
19,50000,50000,50000,50000,50000,50000,50000,40197,
50000,17159,8999,50000,50000,50000,50000,50000,50000,
50000,19526,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19749,50000,50000,50000,50000,50000,50000,40732,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
535,50000,50000,50000,50000,50000,50000,50000,41015,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,18072,8360,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,39663,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,16669,9540,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
4136,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
2595,50000,9943,50000,50000,50000,50000,50000,50000,
1770,50000,9028,50000,50000,50000,50000,50000,50000,
50000,50000,9137,50000,50000,50000,50000,49130,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41143,
50000,50000,8346,50000,50000,50000,50000,50000,50000,
50000,17468,50000,50000,50000,50000,50000,50000,50000,
55,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9833,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41472,
50000,50000,50000,50000,50000,50000,50000,48743,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,6748,50000,50000,50000,50000,49682,41562,
4021,50000,7470,50000,50000,50000,50000,50000,38759,
50000,19673,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
1716,50000,50000,50000,50000,50000,50000,50000,38680,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41353,
5051,18987,50000,50000,50000,50000,50000,50000,40493,
50000,19656,50000,50000,50000,50000,50000,50000,50000,
223,18617,50000,50000,50000,50000,50000,50000,50000,
3005,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,49246,38172,
50000,19653,9785,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41651,
4421,50000,50000,50000,50000,50000,50000,50000,50000,
47,50000,9706,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41840,
50000,50000,50000,50000,50000,50000,50000,50000,39318,
50000,50000,9655,50000,50000,50000,50000,50000,50000,
362,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
2328,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,49489,41147,
2413,19591,9630,50000,50000,50000,50000,50000,50000,
582,50000,9938,50000,50000,50000,50000,50000,50000,
4349,50000,50000,50000,50000,50000,50000,50000,50000,
2977,50000,50000,50000,50000,50000,50000,50000,39942,
50000,19697,50000,50000,50000,50000,50000,50000,39925,
534,50000,9448,50000,50000,50000,50000,50000,50000,
939,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9884,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,48205,41081,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
172,50000,50000,50000,50000,50000,50000,50000,41544,
50000,18526,50000,50000,50000,50000,50000,50000,41738,
50000,50000,50000,50000,50000,50000,50000,50000,40512,
50000,50000,50000,50000,50000,50000,50000,50000,40471,
2046,50000,9116,50000,50000,50000,50000,50000,38672,
50000,50000,50000,50000,50000,50000,50000,50000,42479,
50000,19832,50000,50000,50000,50000,50000,50000,50000,
4654,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41082,
66,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9970,50000,50000,50000,50000,50000,50000,
484,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19386,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,18168,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,40960,
77,50000,9894,50000,50000,50000,50000,50000,38725,
3628,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
3614,50000,9356,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,38892,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19780,9679,50000,50000,50000,50000,50000,41152,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
194,50000,9884,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,49049,41014,
806,19426,9440,50000,50000,50000,50000,50000,41195,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19656,50000,50000,50000,50000,50000,50000,41141,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,40078,
50000,50000,9743,50000,50000,50000,50000,50000,41538,
50000,50000,50000,50000,50000,50000,50000,49827,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
88,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9482,50000,50000,50000,50000,48483,50000,
50000,50000,50000,50000,50000,50000,50000,50000,39073,
50000,17113,9240,50000,50000,50000,50000,50000,40049,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9861,50000,50000,50000,50000,50000,50000,
721,50000,9668,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19647,50000,50000,50000,50000,50000,50000,50000,
50000,19667,50000,50000,50000,50000,50000,50000,50000,
50000,19860,7184,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
5034,50000,8380,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
65,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
1002,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19679,9737,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,38348,
50000,50000,50000,50000,50000,50000,50000,50000,42751,
31,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,43265,
102,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41223,
50000,18292,50000,50000,50000,50000,50000,50000,50000,
50000,18911,50000,50000,50000,50000,50000,50000,50000,
50000,19952,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41141,
50000,50000,50000,50000,50000,50000,50000,49044,50000,
65,17221,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
508,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
76,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,44026,
50000,50000,6854,50000,50000,50000,50000,50000,50000,
50000,50000,9853,50000,50000,50000,50000,50000,38309,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9770,50000,50000,50000,50000,50000,43287,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,41123,
1282,50000,50000,50000,50000,50000,50000,50000,41783,
50000,19811,50000,50000,50000,50000,50000,50000,50000,
50000,19092,9786,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19896,50000,50000,50000,50000,50000,49495,50000,
50000,50000,9664,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9723,50000,50000,50000,50000,50000,41100,
50000,19274,9350,50000,50000,50000,50000,50000,50000,
50000,19982,50000,50000,50000,50000,50000,48624,50000,
16,50000,50000,50000,50000,50000,50000,50000,50000,
2597,50000,50000,50000,50000,50000,50000,50000,50000,
1211,50000,9369,50000,50000,50000,50000,50000,38905,
4905,50000,50000,50000,50000,50000,50000,50000,50000,
50000,17834,8647,50000,50000,50000,50000,50000,41321,
50000,50000,8645,50000,50000,50000,50000,49216,50000,
3615,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,39084,
50000,50000,9664,50000,50000,50000,50000,50000,40814,
50000,19739,50000,50000,50000,50000,50000,50000,50000,
50000,19526,50000,50000,50000,50000,50000,50000,39995,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
1559,19934,50000,50000,50000,50000,50000,50000,50000,
50000,19730,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,42110,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
4459,50000,50000,50000,50000,50000,50000,50000,42339,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,42949,
9,17287,50000,50000,50000,50000,50000,50000,39379,
50000,50000,9666,50000,50000,50000,50000,50000,50000,
747,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
360,50000,50000,50000,50000,50000,50000,50000,50000,
66,18326,50000,50000,50000,50000,50000,50000,38738,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
1264,50000,50000,50000,50000,50000,50000,50000,50000,
4621,18192,50000,50000,50000,50000,50000,50000,50000,
50000,18851,50000,50000,50000,50000,50000,50000,50000,
44,50000,50000,50000,50000,50000,50000,50000,39525,
1072,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
1437,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,48098,50000,
375,50000,50000,50000,50000,50000,50000,50000,41264,
50000,50000,50000,50000,50000,50000,50000,48845,42678,
50000,17151,50000,50000,50000,50000,50000,50000,50000,
159,50000,50000,50000,50000,50000,50000,50000,41443,
3637,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
226,18886,8953,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19477,50000,50000,50000,50000,50000,50000,39144,
50000,50000,50000,50000,50000,50000,50000,50000,40856,
4655,50000,50000,50000,50000,50000,50000,50000,50000,
4370,50000,9799,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,40232,
50000,50000,50000,50000,50000,50000,50000,50000,39554,
50000,18971,50000,50000,50000,50000,50000,50000,41139,
50000,50000,9833,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
4206,50000,50000,50000,50000,50000,50000,50000,50000,
27,50000,8986,50000,50000,50000,50000,48515,41475,
3527,50000,50000,50000,50000,50000,50000,50000,50000,
1671,50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9861,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,50000,
50000,19399,50000,50000,50000,50000,50000,50000,41038,
5043,19668,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9757,50000,50000,50000,50000,50000,50000,
