0,-120,0,0,0,200,-450,0,0,10064,0
0,-120,0,0,0,200,-450,2,0,10064,0
0,-120,0,0,0,200,0,2,0,10064,0
0,-120,0,80,0,0,-450,2,0,0,0
0,-120,0,80,0,0,-450,2,0,10064,0
0,-120,0,80,0,0,0,0,0,10064,0
0,-120,0,80,0,0,0,2,0,10064,0
0,-120,0,80,0,200,-450,0,0,10064,0
0,-120,97560,80,0,0,-450,0,0,0,0
0,-120,97560,80,0,0,-450,2,0,10064,0
0,-120,97560,80,0,0,0,0,0,0,0
0,-120,97560,80,0,0,0,0,0,10064,0
0,-120,97560,80,0,200,-450,0,0,10064,0
0,-1630,0,0,0,0,0,-7,62,9908,0
0,-1630,0,0,0,0,0,0,62,0,0
0,-1630,0,0,0,200,-311,-7,62,0,0
0,-1630,0,0,0,200,-311,0,0,0,0
0,-1630,0,0,0,200,0,-7,62,9908,0
0,-1630,0,3,0,0,0,0,0,9908,0
0,-1630,0,3,0,0,0,0,62,0,0
0,-1630,0,3,0,200,-311,-7,0,0,0
0,-1630,0,3,0,200,-311,0,0,0,0
0,-1630,94299,0,0,0,-311,-7,0,0,0
0,-1630,94299,0,0,0,-311,-7,0,9908,0
0,-1630,94299,0,0,0,0,0,62,9908,0
0,-1630,94299,0,0,200,-311,0,62,0,0
0,-1630,94299,3,0,0,0,-7,62,0,0
0,-1630,94299,3,0,0,0,0,0,9908,0
0,-1630,94299,3,0,200,-311,0,62,0,0
0,-1810,0,0,0,0,-412,0,0,0,0
0,-1810,0,0,0,0,-412,0,0,10130,0
0,-1810,0,0,0,0,0,0,0,10130,0
0,-1810,0,0,0,0,0,36,0,0,0
0,-1810,0,2,0,0,-412,0,0,10130,0
0,-1810,0,2,0,0,-412,36,0,0,0
0,-1810,0,2,0,0,0,0,0,10130,0
0,-1810,67095,0,0,0,-412,0,0,0,0
0,-1810,67095,0,0,0,0,0,0,0,0
0,-1810,67095,0,0,0,0,0,0,10130,0
0,-1810,67095,2,0,0,-412,36,0,0,0
0,-1810,67095,2,0,0,0,0,0,10130,0
0,-1990,0,0,0,0,0,-8,10,0,0
0,-1990,0,0,0,0,411,0,0,0,0
0,-1990,0,0,0,0,411,0,10,10427,0
0,-1990,94255,0,0,0,0,-8,0,0,0
0,-1990,94255,0,0,0,0,-8,10,10427,0
0,-1990,94255,0,0,0,0,0,0,0,0
0,-1990,94255,0,0,0,0,0,10,10427,0
0,-1990,94255,0,0,0,411,-8,0,10427,0
0,-1990,94255,0,0,0,411,-8,10,0,0
0,-1990,94255,2,0,0,0,-8,0,0,0
0,-1990,94255,2,0,0,0,-8,10,10427,0
0,-1990,94255,2,0,0,411,-8,0,0,0
0,-1990,94255,2,0,0,411,-8,10,10427,0
0,-1990,94255,2,0,0,411,0,0,0,0
0,-1990,94255,2,0,0,411,0,10,10427,0
0,-2210,0,0,0,0,0,0,0,10140,0
0,-2210,0,0,0,0,416,-46,0,0,0
0,-2210,0,0,0,0,416,0,0,0,0
0,-2210,0,1,0,0,416,-46,0,10140,0
0,-2210,0,1,0,0,416,0,0,10140,0
0,-2210,83716,0,0,0,0,-46,0,10140,0
0,-2210,83716,1,0,0,0,-46,0,0,0
0,-2210,83716,1,0,0,0,-46,0,10140,0
0,-2260,0,0,0,0,0,-4,0,10407,0
0,-2260,0,0,0,0,0,0,0,0,0
0,-2260,0,0,0,0,0,0,0,10407,0
0,-2260,0,0,0,0,284,-4,0,0,0
0,-2260,0,0,0,0,284,0,0,0,0
0,-2260,86097,0,0,0,0,0,0,0,0
0,-2260,86097,0,0,0,0,0,0,10407,0
0,-2260,86097,0,0,0,284,0,0,10407,0
0,-2280,0,0,0,0,-424,0,0,10163,0
0,-2280,0,0,0,0,-424,40,0,0,0
0,-2280,0,0,0,0,-424,40,21,10163,0
0,-2280,0,0,0,0,0,0,0,0,0
0,-2280,0,0,0,0,0,40,0,10163,0
0,-2280,0,0,0,0,0,40,21,0,0
0,-2280,67157,0,0,0,-424,0,0,0,0
0,-2280,67157,0,0,0,-424,0,21,10163,0
0,-2280,67157,0,0,0,-424,40,0,0,0
0,-2280,67157,0,0,0,-424,40,0,10163,0
0,-2280,67157,0,0,0,0,40,0,0,0
0,-2280,67157,0,0,0,0,40,21,0,0
0,-2380,0,0,0,0,0,-3,36,10158,0
0,-2380,0,0,0,0,0,-5,0,-1,0
0,-2380,0,0,0,0,0,0,0,-1,0
0,-2380,0,0,0,0,0,0,0,0,0
0,-2380,0,2,0,0,-295,-3,0,10158,0
0,-2380,0,2,0,0,0,0,0,0,0
0,-2380,0,2,0,0,0,0,36,10158,0
0,-2380,0,2,0,0,491,0,0,-1,0
0,-2380,68174,0,0,0,0,-5,0,-1,0
0,-2380,68174,0,0,0,491,-5,0,0,0
0,-2380,68174,0,0,0,491,0,0,0,0
0,-2380,68174,2,0,0,0,0,0,0,0
0,-2380,68174,2,0,0,491,0,0,-1,0
0,-2380,68174,2,0,0,491,0,0,0,0
0,-2380,94380,0,0,0,-295,-3,0,10158,0
0,-2380,94380,0,0,0,0,-3,0,0,0
0,-2380,94380,0,0,0,0,0,0,0,0
0,-2380,94380,2,0,0,-295,-3,36,0,0
0,-2380,94380,2,0,0,-295,0,36,0,0
0,-2380,94380,2,0,0,0,-3,0,10158,0
0,-2380,94380,2,0,0,0,-3,36,0,0
0,-2510,0,0,800,0,6,0,0,0,0
0,-2510,0,0,800,0,6,0,0,10110,0
0,-2510,0,0,800,0,6,0,10,0,0
0,-2510,0,2,0,0,6,0,10,10110,0
0,-2510,0,2,800,0,0,-14,0,0,0
0,-2510,0,2,800,0,0,-14,10,0,0
0,-2510,83837,0,0,0,0,0,0,10110,0
0,-2510,83837,0,800,0,0,-14,10,10110,0
0,-2510,83837,0,800,0,0,0,0,10110,0
0,-2510,83837,0,800,900,6,0,10,0,0
0,-2510,83837,2,800,900,6,0,10,0,0
0,-2970,0,0,0,0,400,-15,15,0,0
0,-2970,0,5,0,0,0,-15,0,0,0
0,-2970,0,5,0,0,0,-15,0,10101,0
0,-2970,0,5,0,0,0,0,0,0,0
0,-2970,0,5,0,0,0,0,0,10101,0
0,-2970,0,5,0,0,400,0,0,0,0
0,-2970,0,5,0,0,400,0,0,10101,0
0,-2970,83937,0,0,0,0,-15,0,0,0
0,-2970,83937,0,0,0,0,0,15,0,0
0,-2970,83937,0,0,0,400,-15,15,10101,0
0,-2970,83937,5,0,0,400,-15,15,10101,0
0,-3050,0,0,0,0,115,-6,0,0,0
0,-3050,0,0,0,0,115,-6,0,10178,0
0,-3050,0,5,0,0,0,-6,0,0,0
0,-3050,0,5,0,0,0,0,0,10178,0
0,-3050,0,5,0,0,115,-6,0,10178,0
0,-3050,0,5,0,0,115,0,0,0,0
0,-3050,85508,0,0,0,115,-6,0,10178,0
0,-3050,85508,0,0,0,115,0,0,0,0
0,-3050,85508,5,0,0,0,-6,0,0,0
0,-3050,85508,5,0,0,115,-6,0,10178,0
0,-3050,85508,5,0,0,115,0,0,0,0
0,-3280,0,0,0,0,0,-6,0,0,0
0,-3280,0,0,0,0,0,-6,21,0,0
0,-3280,0,0,0,0,134,-6,0,0,0
0,-3280,0,2,0,0,0,0,0,0,0
0,-3280,0,2,0,0,0,0,21,0,0
0,-3280,87418,0,0,0,134,0,0,0,0
0,-3280,87418,2,0,0,0,0,0,-1,0
0,-3280,87418,2,0,0,0,0,0,0,0
0,-3280,87418,2,0,0,0,0,21,0,0
0,-3280,87418,2,0,0,134,0,0,-1,0
0,-3280,87418,2,0,0,134,0,0,0,0
0,-3420,0,0,0,0,0,8,41,0,0
0,-3420,0,0,0,0,331,0,0,10155,0
0,-3420,0,2,0,0,0,0,0,0,0
0,-3420,0,2,0,0,0,0,41,10155,0
0,-3420,0,2,0,0,331,0,0,0,0
0,-3420,94693,0,0,0,0,8,0,10155,0
0,-3420,94693,2,0,0,331,0,0,10155,0
0,-3420,94693,2,0,0,331,8,0,0,0
0,-3420,94693,2,0,0,331,8,0,10155,0
0,-3860,0,0,0,0,-62,-17,26,0,0
0,-3860,0,0,0,0,-62,-17,26,10155,0
0,-3860,0,0,0,0,0,0,0,10155,0
0,-3860,0,0,0,0,0,0,26,10155,0
0,-3860,0,12,0,0,-62,-17,0,10155,0
0,-3860,0,12,0,0,0,-17,26,0,0
0,-3860,0,12,0,0,0,0,0,10155,0
0,-3860,0,12,0,0,0,0,26,10155,0
0,-3860,93291,0,0,0,-62,0,26,0,0
