0,-1040,0,0,0,0,0,5,0,10077,0
0,-1040,0,0,0,800,0,5,62,10077,0
0,-1040,0,0,0,800,177,0,62,10077,0
0,-1040,0,15,0,800,0,5,62,10077,0
0,-1040,91527,0,0,0,177,5,62,10077,0
0,-1040,91527,0,0,800,0,5,0,10077,0
0,-1040,91527,0,0,800,177,0,62,10077,0
0,-1040,91527,0,0,800,177,5,62,0,0
0,-1040,91527,15,0,0,0,0,62,10077,0
0,-1040,91527,15,0,0,177,0,0,0,0
0,-1040,91527,15,0,800,177,0,62,0,0
0,-1040,91527,15,0,800,177,0,62,10077,0
0,-1070,0,0,0,0,-765,0,0,0,0
0,-1070,0,0,800,900,-765,0,0,0,0
0,-1070,0,10,0,0,-765,24,0,0,0
0,-1070,0,10,0,900,-765,24,0,0,0
0,-1070,0,10,0,900,0,24,0,0,0
0,-1070,0,10,800,0,0,0,0,0,0
0,-1070,66240,0,0,900,-765,0,0,0,0
0,-1070,66240,0,0,900,0,24,0,0,0
0,-1070,66240,0,0,900,0,24,0,10112,0
0,-1070,66240,0,800,0,0,0,0,10112,0
0,-1070,66240,0,800,0,0,24,0,0,0
0,-1070,66240,0,800,900,-765,0,0,10112,0
0,-1070,66240,0,800,900,-765,24,0,10112,0
0,-1070,66240,0,800,900,0,24,0,0,0
0,-1070,66240,10,800,0,-765,0,0,10112,0
0,-1070,66240,10,800,0,0,24,0,10112,0
0,-1080,0,0,0,0,-759,0,0,10111,0
0,-1080,0,0,0,0,-759,5,0,10111,0
0,-1080,0,0,0,0,-759,5,57,0,0
0,-1080,0,0,0,0,0,0,0,0,0
0,-1080,0,0,0,0,0,0,0,10111,0
0,-1080,0,0,0,0,0,5,57,0,0
0,-1080,0,1,0,0,-759,0,57,10111,0
0,-1080,0,1,0,0,-759,5,57,10111,0
0,-1080,0,1,0,0,0,0,0,10111,0
0,-1080,91811,0,0,0,-759,0,57,0,0
0,-1080,91811,0,0,0,0,5,0,10111,0
0,-1080,91811,1,0,0,-759,0,0,0,0
0,-1240,0,0,0,900,0,-4,0,10062,0
0,-1240,0,0,900,0,0,0,0,10062,0
0,-1240,0,0,900,900,-498,-4,0,10062,0
0,-1240,0,2,0,900,-498,-4,0,10062,0
0,-1240,0,2,0,900,0,-4,0,0,0
0,-1240,94120,2,0,0,-498,-4,0,10062,0
0,-1240,94120,2,0,0,0,0,0,0,0
0,-1240,94120,2,900,0,-498,0,0,0,0
0,-1240,94120,2,900,900,-498,-4,0,10062,0
0,-1240,94120,2,900,900,-498,0,0,10062,0
0,-150,0,0,0,0,0,0,0,0,0
0,-150,0,1,0,0,325,4,0,-1,0
0,-150,64565,0,0,0,325,0,0,0,0
0,-150,64565,0,0,0,325,4,10,-1,0
0,-150,64565,1,0,0,0,4,0,-1,0
0,-150,64565,1,0,0,0,4,0,0,0
0,-150,64565,1,0,0,325,0,0,-1,0
0,-1760,0,0,0,0,24,0,0,10106,0
0,-1760,0,0,0,0,24,18,0,10106,0
0,-1760,0,10,0,0,24,0,0,0,0
0,-1760,0,10,0,457,24,18,0,10106,0
0,-1760,83497,0,0,457,0,18,0,0,0
0,-1760,83497,0,0,457,0,18,0,10106,0
0,-1760,83497,0,0,457,24,0,0,10106,0
0,-1760,83497,10,0,0,0,0,0,0,0
0,-1760,83497,10,0,0,0,18,0,0,0
0,-1760,83497,10,0,457,24,18,0,10106,0
0,-2080,0,0,0,0,-549,0,0,10145,0
0,-2080,0,0,0,0,-549,3,0,0,0
0,-2080,0,0,0,0,0,3,0,10145,0
0,-2080,0,1,0,0,-549,3,0,10145,0
0,-2080,0,1,0,0,0,0,427,0,0
0,-2080,61980,0,0,0,0,3,0,0,0
0,-2080,61980,1,0,0,-549,0,0,10145,0
0,-2080,61980,1,0,0,0,0,427,0,0
0,-2080,61980,1,0,0,0,0,427,10145,0
0,-2080,61980,1,0,0,0,3,0,0,0
0,-2330,0,0,0,0,0,-48,51,10194,0
0,-2330,0,0,0,0,0,0,0,10194,0
0,-2330,0,2,0,0,0,-48,0,0,0
0,-2330,0,2,0,0,0,-48,51,0,0
0,-2330,0,2,0,0,0,0,51,0,0
0,-2330,0,2,0,0,476,-48,51,10194,0
0,-2330,0,2,0,0,476,0,51,10194,0
0,-2330,94374,0,0,0,0,-48,0,10194,0
0,-2330,94374,2,0,0,0,-48,51,0,0
0,-2330,94374,2,0,0,0,0,0,0,0
0,-2330,94374,2,0,0,476,-48,0,0,0
0,-2330,94374,2,0,0,476,0,0,10194,0
0,-2340,0,0,0,0,-4,0,21,0,0
0,-2340,0,0,0,0,0,0,0,0,0
0,-2340,0,10,0,0,-4,0,0,0,0
0,-2340,0,10,0,0,-4,0,21,0,0
0,-2340,0,10,0,0,0,13,21,0,0
0,-2340,83778,0,0,0,-4,0,21,10221,0
0,-2340,83778,0,0,0,0,0,0,10221,0
0,-2340,83778,10,0,0,0,0,0,0,0
