0,-1020,0,0,0,900,525,-4,36,-1,0
0,-1020,0,25,0,0,0,-4,36,0,0
0,-1020,0,25,0,0,525,0,0,-1,0
0,-1020,0,25,0,900,0,0,36,-1,0
0,-1020,67475,0,0,0,525,-4,0,-1,0
0,-1020,67475,0,0,900,0,-4,36,0,0
0,-1020,67475,0,0,900,525,-4,36,0,0
0,-1020,67475,0,0,900,525,0,0,-1,0
0,-1020,67475,0,900,0,0,-4,0,0,0
0,-1020,67475,25,0,0,525,0,0,-1,0
0,-1020,67475,25,0,0,525,0,36,0,0
0,-1020,67475,25,900,900,0,-4,36,0,0
0,-1020,67475,25,900,900,0,0,0,-1,0
0,-1020,67475,25,900,900,0,0,36,-1,0
0,-1020,67475,25,900,900,525,0,0,0,0
0,-1030,0,0,0,0,0,-43,0,0,0
0,-1030,0,0,0,0,0,0,0,0,0
0,-1030,0,0,0,0,0,0,0,10097,0
0,-1030,0,0,0,0,284,-43,0,0,0
0,-1030,0,0,0,0,284,-43,0,10097,0
0,-1030,0,0,0,0,284,0,0,10097,0
0,-1030,0,2,0,0,284,-43,0,10097,0
0,-1030,0,2,0,0,284,0,0,0,0
0,-1030,91541,0,0,0,0,-43,0,10097,0
0,-1030,91541,0,0,0,0,0,0,0,0
0,-1030,91541,0,0,0,284,-43,0,0,0
0,-1030,91541,0,0,0,284,0,0,0,0
0,-130,0,0,0,0,0,-21,41,10107,0
0,-130,0,0,0,900,0,-21,0,10107,0
0,-130,0,0,900,0,788,-21,0,0,0
0,-130,0,0,900,0,788,0,41,0,0
0,-130,0,2,0,900,0,-21,41,10107,0
0,-130,0,2,0,900,0,0,0,10107,0
0,-130,0,2,900,0,0,-21,41,10107,0
0,-130,0,2,900,0,788,-21,41,10107,0
0,-130,82193,0,0,900,0,-21,41,0,0
0,-130,82193,0,900,900,788,-21,0,10107,0
0,-130,82193,2,0,900,0,-21,0,0,0
0,-130,82193,2,0,900,0,-21,0,10107,0
0,-130,82193,2,900,0,0,0,41,10107,0
0,-130,82193,2,900,900,0,0,0,0,0
0,-130,82193,2,900,900,788,0,0,10107,0
0,-130,82193,2,900,900,788,0,41,0,0
0,-1380,0,0,0,0,0,0,0,0,0
0,-1380,0,0,0,0,478,-23,0,0,0
0,-1380,0,0,900,0,0,0,0,10079,0
0,-1380,0,0,900,0,478,-23,0,10128,0
0,-1380,0,0,900,900,0,0,0,0,0
0,-1380,0,15,0,900,0,-23,0,10128,0
0,-1380,0,15,900,0,0,-23,0,10128,0
0,-1380,0,15,900,0,0,0,0,0,0
0,-1380,0,15,900,0,478,0,0,0,0
0,-1380,0,15,900,900,0,0,0,10079,0
0,-1380,0,15,900,900,478,-23,0,0,0
0,-1380,0,15,900,900,496,-9,0,10079,0
0,-1380,91551,0,900,0,0,0,0,0,0
0,-1380,91551,15,0,0,0,-9,0,10079,0
0,-1380,91551,15,900,0,0,-9,0,10079,0
0,-1380,91762,15,900,0,478,0,0,10128,0
0,-1380,91762,15,900,900,478,0,0,0,0
0,-1380,91762,15,900,900,478,0,0,10128,0
0,-1440,0,0,0,0,0,0,0,0,0
0,-1440,0,0,0,0,0,3,0,10051,0
0,-1440,0,1,0,0,0,0,0,0,0
0,-1440,0,1,0,0,0,0,0,10051,0
0,-1440,0,1,0,0,0,3,0,0,0
0,-1440,0,1,0,0,451,0,0,10051,0
0,-1440,94132,0,0,0,0,0,0,0,0
0,-1440,94132,0,0,0,0,3,0,0,0
0,-1440,94132,0,0,0,0,3,0,10051,0
0,-1440,94132,0,0,0,451,0,0,10051,0
0,-1440,94132,0,0,0,451,3,0,10051,0
0,-1440,94132,1,0,0,451,0,0,0,0
0,-1440,94132,1,0,0,451,3,0,0,0
0,-1480,0,0,0,0,0,-8,0,-1,0
0,-1480,0,0,0,0,0,0,0,0,0
0,-1480,0,0,0,700,0,0,0,0,0
0,-1480,0,0,0,700,334,0,31,0,0
0,-1480,0,2,0,0,334,0,0,0,0
0,-1480,0,2,0,700,334,0,31,-1,0
0,-1480,83348,0,0,700,334,-8,31,-1,0
0,-1480,83348,2,0,0,334,-8,0,0,0
